utc_tstamp,longitude,latitude,heading,elevation
1438938756.4,-96.6192156,39.1324279,0.0099752393,312.27
1438938756.6,-96.6192157,39.1324285,0.0106612711,312.26
1438938756.8,-96.6192157,39.1324291,0.0104960684,312.25
1438938757,-96.6192156,39.1324298,0.0166001962,312.26
1438938757.2,-96.6192156,39.1324304,0.0173306235,312.26
1438938757.4,-96.6192155,39.1324309,0.0172697199,312.25
1438938757.6,-96.6192155,39.1324316,0.0252071133,312.26
1438938757.8,-96.6192152,39.1324322,0.0308281285,312.25
1438938758,-96.6192151,39.1324328,0.0340860352,312.25
1438938758.2,-96.6192151,39.1324334,0.0295133759,312.25
1438938758.4,-96.6192152,39.132434,0.0346552794,312.26
1438938758.6,-96.6192151,39.1324346,0.0354049967,312.25
1438938758.8,-96.6192151,39.1324351,0.0355075309,312.25
1438938759,-96.6192151,39.1324356,0.031712157,312.25
1438938759.2,-96.6192151,39.1324361,0.0316355259,312.25
1438938759.4,-96.6192151,39.1324366,0.0314433028,312.25
1438938759.6,-96.619215,39.1324371,0.0287646507,312.24
1438938759.8,-96.619215,39.1324375,0.0227631429,312.25
1438938760,-96.6192151,39.132438,0.0217656558,312.24
1438938760.2,-96.6192149,39.1324385,0.023236565,312.24
1438938760.4,-96.6192148,39.132439,0.0218972758,312.24
1438938760.6,-96.6192147,39.1324396,0.019740973,312.23
1438938760.8,-96.6192148,39.13244,0.0145011829,312.23
1438942801,-96.6192148,39.1324404,0.0099288674,312.23
1438942801.2,-96.6192148,39.1324409,0.0098769248,312.23
1438942801.4,-96.6192149,39.1324413,0.0082081372,312.24
1438942801.6,-96.6192147,39.1324418,0.0068695315,312.23
1438942801.8,-96.6192147,39.1324423,0.0038167753,312.24
1438942802,-96.6192146,39.1324429,0.0029995855,312.24
1438942802.2,-96.6192146,39.1324435,0.0039094118,312.23
1438942802.4,-96.6192147,39.1324441,0.0060974857,312.23
1438942802.6,-96.6192148,39.1324445,0.0031783438,312.23
1438942802.8,-96.6192148,39.1324449,6.2825344245,312.23
1438942803,-96.6192149,39.1324454,6.282494952,312.23
1438942803.2,-96.6192149,39.1324458,6.2787558823,312.23
1438942803.4,-96.6192149,39.1324464,6.2794532243,312.24
1438942803.6,-96.6192148,39.132447,6.2794170916,312.23
1438942803.8,-96.6192148,39.1324475,6.2801904558,312.23
1438942804,-96.6192146,39.1324481,6.2816098052,312.23
1438942804.2,-96.6192145,39.1324487,0.000604181,312.23
1438942804.4,-96.6192143,39.1324493,0.0022713406,312.23
1438942804.6,-96.6192143,39.1324498,6.2824957361,312.24
1438942804.8,-96.6192143,39.1324503,6.2831448869,312.24
1438942805,-96.6192142,39.1324509,0.0030842803,312.24
1438942805.2,-96.6192142,39.1324513,0.0038146069,312.25
1438942805.4,-96.6192142,39.1324518,6.2826542612,312.25
1438942805.6,-96.6192144,39.1324522,6.2795967083,312.26
1438942805.8,-96.6192145,39.1324526,6.275011767,312.26
1438942806,-96.6192145,39.1324531,6.2757759241,312.26
1438942806.2,-96.6192146,39.1324536,6.2727685933,312.27
1438942806.4,-96.6192146,39.132454,6.2682598284,312.27
1438942806.6,-96.6192146,39.1324545,6.2682683209,312.27
1438942806.8,-96.6192146,39.132455,6.2674770228,312.28
1438942807,-96.6192146,39.1324555,6.2622461735,312.28
1438942807.2,-96.6192147,39.132456,6.25542827,312.26
1438942807.4,-96.6192148,39.1324565,6.2501401639,312.27
1438942807.6,-96.6192148,39.132457,6.2456805188,312.27
1438942807.8,-96.6192148,39.1324576,6.2434259174,312.27
1438942808,-96.6192148,39.1324582,6.244167664,312.27
1438942808.2,-96.6192147,39.1324587,6.244180709,312.27
1438942808.4,-96.6192147,39.1324593,6.244096115,312.27
1438942808.6,-96.6192148,39.1324598,6.2456576315,312.27
1438942808.8,-96.6192148,39.1324603,6.243407934,312.27
1438942809,-96.6192148,39.1324607,6.2441913753,312.26
1438942809.2,-96.6192148,39.1324612,6.2457302064,312.27
1438942809.4,-96.6192147,39.1324616,6.2365277011,312.28
1438942809.6,-96.6192148,39.132462,6.2299456578,312.28
1438942809.8,-96.6192148,39.1324626,6.2254088552,312.28
1438942810,-96.6192147,39.1324632,6.2261727799,312.28
1438942810.2,-96.6192147,39.1324637,6.2284116663,312.28
1438942810.4,-96.6192147,39.1324642,6.2290872541,312.28
1438942810.6,-96.6192147,39.1324647,6.2298304214,312.28
1438942810.8,-96.6192148,39.1324652,6.2283471594,312.28
1438942811,-96.6192148,39.1324656,6.2276236601,312.28
1438942811.2,-96.6192148,39.1324661,6.2266842368,312.28
1438942811.4,-96.619215,39.1324665,6.2214683282,312.28
1438942811.6,-96.6192151,39.132467,6.2232958542,312.28
1438942811.8,-96.619215,39.1324676,6.2299353785,312.29
1438942812,-96.6192149,39.1324682,6.2366647179,312.29
1438942812.2,-96.6192148,39.1324687,6.2321365897,312.3
1438942812.4,-96.6192149,39.1324692,6.2321365897,312.3
1438942812.6,-96.6192149,39.1324696,6.2299353789,312.3
1438942812.8,-96.6192148,39.1324701,6.2266757441,312.3
1438942813,-96.619215,39.1324705,6.2184195498,312.3
1438942813.2,-96.6192151,39.132471,6.2155569165,312.29
1438942813.4,-96.6192151,39.1324715,6.2132806384,312.29
1438942813.6,-96.6192151,39.132472,6.2087261966,312.28
1438942813.8,-96.6192151,39.1324724,6.2034882623,312.28
1438942814,-96.6192151,39.132473,6.2052810541,312.28
1438942814.2,-96.619215,39.1324735,6.2067704312,312.28
1438942814.4,-96.6192149,39.132474,6.2057175001,312.29
1438942814.6,-96.619215,39.1324745,6.204310779,312.29
1438942814.8,-96.619215,39.1324751,6.2020405384,312.29
1438942815,-96.619215,39.1324756,6.1990319471,312.29
1438942815.2,-96.6192151,39.1324761,6.1983110565,312.29
1438942815.4,-96.619215,39.1324767,6.1969209153,312.29
1438942815.6,-96.619215,39.1324773,6.2007464003,312.29
1438942815.8,-96.6192149,39.1324779,6.2050318094,312.3
1438942816,-96.6192149,39.1324784,6.2008868068,312.31
1438942816.2,-96.6192151,39.1324788,6.1941676975,312.32
1438942816.4,-96.6192153,39.1324792,6.1920199612,312.32
1438942816.6,-96.6192154,39.1324796,6.1854020632,312.32
1438942816.8,-96.6192154,39.1324801,6.1838404914,312.32
1438942817,-96.6192154,39.1324806,6.1813937567,312.33
1438942817.2,-96.6192155,39.1324811,6.1777926861,312.32
1438942817.4,-96.6192156,39.1324816,6.1723434137,312.32
1438942817.6,-96.6192157,39.1324821,6.1669916823,312.32
1438942817.8,-96.6192159,39.1324826,6.1614678195,312.33
1438942818,-96.6192158,39.1324832,6.1623798803,312.32
1438942818.2,-96.619216,39.1324838,6.1619534578,312.33
1438942818.4,-96.6192161,39.1324843,6.1597529288,312.33
1438942818.6,-96.6192161,39.1324848,6.1623959865,312.32
1438942818.8,-96.619216,39.1324854,6.1686250794,312.32
1438942819,-96.6192159,39.132486,6.1728503175,312.32
1438942819.2,-96.6192159,39.1324865,6.1716828155,312.33
1438942819.4,-96.619216,39.1324871,6.1696113078,312.32
1438942819.6,-96.619216,39.1324877,6.1731788433,312.32
1438942819.8,-96.6192158,39.1324884,6.1765662435,312.32
1438942820,-96.6192158,39.132489,6.1797477214,312.33
1438942820.2,-96.619216,39.1324895,6.1759564381,312.32
1438942820.4,-96.6192162,39.13249,6.1740866757,312.32
1438942820.6,-96.6192163,39.1324905,6.174494107,312.32
1438942820.8,-96.6192162,39.1324911,6.1737255192,312.32
1438942821,-96.6192161,39.1324918,6.1794182176,312.32
1438942821.2,-96.6192162,39.1324924,6.1818045903,312.32
1438942821.4,-96.6192161,39.1324929,6.1868459826,312.32
1438942821.6,-96.6192159,39.1324936,6.1950457394,312.32
1438942821.8,-96.6192158,39.1324942,6.1952576638,312.32
1438942822,-96.6192158,39.1324948,6.1974786801,312.32
1438942822.2,-96.6192159,39.1324954,6.1992439113,312.32
1438942822.4,-96.6192158,39.132496,6.2028585009,312.32
1438942822.6,-96.6192158,39.1324967,6.2058626645,312.31
1438942822.8,-96.6192158,39.1324973,6.2051896548,312.31
1438942823,-96.6192158,39.132498,6.2190660571,312.29
1438942823.2,-96.6192154,39.1324987,6.2277608731,312.28
1438942823.4,-96.6192154,39.1324993,6.2290970793,312.29
1438942823.6,-96.6192154,39.1324999,6.2282457567,312.29
1438942823.8,-96.6192155,39.1325004,6.2245823432,312.29
1438942824,-96.6192156,39.132501,6.226199276,312.29
1438942824.2,-96.6192156,39.1325016,6.2284665838,312.29
1438942824.4,-96.6192155,39.1325021,6.2299875838,312.28
1438942824.6,-96.6192154,39.1325027,6.2299332209,312.28
1438942824.8,-96.6192153,39.1325032,6.224484548,312.28
1438942825,-96.6192154,39.1325037,6.216403967,312.28
1438942825.2,-96.6192153,39.1325044,6.2165956441,312.27
1438942825.4,-96.6192152,39.1325051,6.2174317939,312.26
1438942825.6,-96.619215,39.1325058,6.2218679735,312.25
1438942825.8,-96.6192148,39.1325066,6.2292959603,312.26
1438942826,-96.6192146,39.1325072,6.2344464206,312.26
1438942826.2,-96.6192146,39.1325076,6.2313741326,312.27
1438942826.4,-96.6192146,39.1325081,6.225968299,312.26
1438942826.6,-96.6192147,39.1325086,6.221775912,312.26
1438942826.8,-96.6192146,39.1325092,6.2218074965,312.26
1438942827,-96.6192145,39.1325098,6.2225052219,312.26
1438942827.2,-96.6192144,39.1325105,6.2261727799,312.26
1438942827.4,-96.6192143,39.132511,6.2276169377,312.26
1438942827.6,-96.6192143,39.1325115,6.2245538288,312.26
1438942827.8,-96.6192144,39.132512,6.2221462464,312.26
1438942828,-96.6192145,39.1325124,6.2177978506,312.27
1438942828.2,-96.6192146,39.1325129,6.2185279452,312.28
1438942828.4,-96.6192146,39.1325134,6.2169829486,312.28
1438942828.6,-96.6192147,39.1325138,6.2138521732,312.29
1438942828.8,-96.6192149,39.1325142,6.2108745274,312.3
1438942829,-96.619215,39.1325147,6.2110905163,312.31
1438942829.2,-96.619215,39.1325151,6.2118199478,312.32
1438942829.4,-96.619215,39.1325157,6.2110875897,312.31
1438942829.6,-96.619215,39.1325161,6.2085889928,312.32
1438942829.8,-96.6192151,39.1325166,6.2072217375,312.33
1438942830,-96.6192152,39.1325172,6.2136504777,312.33
1438942830.2,-96.6192149,39.132518,6.224093108,312.32
1438942830.4,-96.6192148,39.1325187,6.2254088552,312.32
1438942830.6,-96.6192148,39.1325194,6.2268782216,312.32
1438942830.8,-96.6192148,39.13252,6.2284997986,312.31
1438942831,-96.6192146,39.1325206,6.2412893208,312.32
1438942831.2,-96.6192144,39.1325212,6.2457302068,312.32
1438942831.4,-96.6192143,39.1325216,6.2471674162,312.32
1438942831.6,-96.6192143,39.1325221,6.2456419808,312.33
1438942831.8,-96.6192143,39.1325226,6.2388243842,312.33
1438942832,-96.6192145,39.1325232,6.2327656051,312.33
1438942832.2,-96.6192146,39.1325236,6.2191525771,312.33
1438942832.4,-96.6192148,39.1325242,6.2110909647,312.32
1438942832.6,-96.6192148,39.1325248,6.2103167965,312.32
1438942832.8,-96.6192149,39.1325254,6.2057615601,312.32
1438942833,-96.619215,39.1325261,6.2048432148,312.33
1438942833.2,-96.6192151,39.1325266,6.2035335556,312.33
1438942833.4,-96.6192152,39.1325272,6.2083586855,312.33
1438942833.6,-96.619215,39.1325279,6.2159039648,312.33
1438942833.8,-96.6192149,39.1325285,6.2163658932,312.33
1438942834,-96.6192149,39.132529,6.211566297,312.33
1438942834.2,-96.6192151,39.1325295,6.206400918,312.32
1438942834.4,-96.6192152,39.1325301,6.2029040691,312.32
1438942834.6,-96.6192152,39.1325306,6.2020316347,312.32
1438942834.8,-96.6192152,39.1325313,6.2056698429,312.33
1438942835,-96.6192153,39.1325318,6.2049873375,312.33
1438942835.2,-96.6192153,39.1325324,6.2050388868,312.32
1438942835.4,-96.6192154,39.1325329,6.204455559,312.33
1438942835.6,-96.6192153,39.1325334,6.2067240521,312.32
1438942835.8,-96.6192153,39.132534,6.207362522,312.32
1438942836,-96.6192154,39.1325345,6.2075428263,312.32
1438942836.2,-96.6192153,39.1325352,6.2105799938,312.31
1438942836.4,-96.6192152,39.1325358,6.2165956437,312.31
1438942836.6,-96.619215,39.1325365,6.2194798547,312.3
1438942836.8,-96.619215,39.1325371,6.2223755898,312.3
1438942837,-96.6192149,39.1325378,6.2269421317,312.3
1438942837.2,-96.6192149,39.1325384,6.2299132625,312.29
1438942837.4,-96.6192149,39.132539,6.2284427532,312.29
1438942837.6,-96.6192149,39.1325396,6.2313446197,312.29
1438942837.8,-96.6192149,39.1325401,6.2283084111,312.3
1438942838,-96.6192151,39.1325406,6.2276485107,312.3
1438942838.2,-96.6192151,39.1325411,6.226199276,312.32
1438942838.4,-96.619215,39.1325416,6.2301132167,312.32
1438942838.6,-96.6192148,39.1325421,6.2338028927,312.32
1438942838.8,-96.6192147,39.1325427,6.2375532466,312.32
1438942839,-96.6192145,39.1325433,6.2404873174,312.32
1438942839.2,-96.6192144,39.132544,6.2426899365,312.32
1438942839.4,-96.6192143,39.1325446,6.2449113243,312.32
1438942839.6,-96.6192143,39.1325453,6.2418982415,312.32
1438942839.8,-96.6192144,39.1325459,6.2418079236,312.32
1438942840,-96.6192145,39.1325466,6.2396708977,312.31
1438942840.2,-96.6192145,39.1325472,6.2464841201,312.32
1438942840.4,-96.6192144,39.1325479,6.2441569354,312.32
1438942840.6,-96.6192144,39.1325484,6.2448805037,312.32
1438942840.8,-96.6192145,39.1325489,6.2397519726,312.32
1438942841,-96.6192144,39.1325495,6.2449651794,312.32
1438942841.2,-96.6192143,39.13255,6.2434895713,312.33
1438942841.4,-96.6192142,39.1325507,6.25320276,312.34
1438942841.6,-96.619214,39.1325513,6.2524648828,312.34
1438942841.8,-96.6192139,39.132552,6.2592048147,312.33
1438942842,-96.6192138,39.1325526,6.2561835046,312.33
1438942842.2,-96.6192138,39.1325533,6.2576756707,312.32
1438942842.4,-96.6192137,39.132554,6.2622062428,312.32
1438942842.6,-96.6192137,39.1325546,6.2599601141,312.31
1438942842.8,-96.6192137,39.1325553,6.2629831615,312.31
1438942843,-96.6192137,39.1325559,6.2636728238,312.31
1438942843.2,-96.6192136,39.1325565,6.2711771508,312.3
1438942843.4,-96.6192135,39.1325571,6.2726453533,312.3
1438942843.6,-96.6192133,39.1325577,6.279385503,312.31
1438942843.8,-96.6192132,39.1325583,6.2794554939,312.31
1438942844,-96.6192131,39.1325589,6.2810317143,312.31
1438942844.2,-96.6192131,39.1325594,6.2750646937,312.31
1438942844.4,-96.6192132,39.13256,6.2742493576,312.31
1438942844.6,-96.6192132,39.1325605,6.2704933691,312.31
1438942844.8,-96.6192132,39.1325611,6.2711899352,312.31
1438942845,-96.6192132,39.1325617,6.2734540434,312.31
1438942845.2,-96.6192131,39.1325622,6.2735420511,312.31
1438942845.4,-96.6192131,39.1325627,6.2704968715,312.31
1438942845.6,-96.6192132,39.1325632,6.2674823411,312.31
1438942845.8,-96.6192131,39.1325638,6.2651995904,312.31
1438942846,-96.6192131,39.1325643,6.2622022833,312.3
1438942846.2,-96.619213,39.1325649,6.2629153529,312.3
1438942846.4,-96.6192128,39.1325656,6.2704063216,312.29
1438942846.6,-96.6192126,39.1325663,6.2749233751,312.29
1438942846.8,-96.6192125,39.132567,6.2772554797,312.29
1438942847,-96.6192124,39.1325676,6.2772824281,312.28
1438942847.2,-96.6192125,39.1325682,6.2772185002,312.28
1438942847.4,-96.6192124,39.1325688,6.2763975325,312.28
1438942847.6,-96.6192123,39.1325694,6.2793472521,312.28
1438942847.8,-96.6192121,39.13257,6.2786877687,312.28
1438942848,-96.619212,39.1325707,6.2780273642,312.28
1438942848.2,-96.619212,39.1325712,6.2742497201,312.28
1438942848.4,-96.619212,39.1325718,6.2712486158,312.27
1438942848.6,-96.6192121,39.1325724,6.2644913181,312.27
1438942848.8,-96.6192122,39.1325729,6.2584573753,312.27
1438942849,-96.6192122,39.1325735,6.260716724,312.27
1438942849.2,-96.619212,39.1325741,6.2591656608,312.28
1438942849.4,-96.6192118,39.1325748,6.2592136728,312.27
1438942849.6,-96.6192118,39.1325753,6.2569699621,312.27
1438942849.8,-96.6192119,39.1325759,6.258461141,312.28
1438942850,-96.619212,39.1325764,6.2509028132,312.28
1438942850.2,-96.6192121,39.1325768,6.2402437726,312.28
1438942850.4,-96.6192123,39.1325772,6.2312648593,312.28
1438942850.6,-96.6192124,39.1325776,6.2284355469,312.28
1438942850.8,-96.6192123,39.1325783,6.2336129193,312.28
1438942851,-96.6192123,39.1325788,6.2313741322,312.29
1438942851.2,-96.6192123,39.1325794,6.2304669896,312.28
1438942851.4,-96.6192124,39.1325799,6.2328882363,312.29
1438942851.6,-96.6192124,39.1325805,6.233600516,312.28
1438942851.8,-96.6192124,39.1325811,6.2305936983,312.29
1438942852,-96.6192125,39.1325816,6.2260871209,312.29
1438942852.2,-96.6192125,39.1325822,6.2238153146,312.29
1438942852.4,-96.6192126,39.1325828,6.2216776238,312.3
1438942852.6,-96.6192125,39.1325834,6.2223098663,312.3
1438942852.8,-96.6192126,39.1325839,6.2200714592,312.29
1438942853,-96.6192126,39.1325844,6.2155575642,312.3
1438942853.2,-96.6192127,39.132585,6.2125924441,312.29
1438942853.4,-96.6192127,39.1325856,6.2096314605,312.28
1438942853.6,-96.6192126,39.1325862,6.2110905163,312.28
1438942853.8,-96.6192126,39.1325869,6.2095465406,312.28
1438942854,-96.6192127,39.1325876,6.2109604727,312.27
1438942854.2,-96.6192128,39.1325882,6.2116483479,312.28
1438942854.4,-96.6192129,39.1325888,6.2095896891,312.27
1438942854.6,-96.619213,39.1325894,6.2126353807,312.27
1438942854.8,-96.619213,39.1325899,6.2065350562,312.27
1438942855,-96.619213,39.1325905,6.2089077657,312.27
1438942855.2,-96.619213,39.132591,6.2059601718,312.28
1438942855.4,-96.619213,39.1325917,6.2072623121,312.28
1438942855.6,-96.6192131,39.1325923,6.2046461507,312.28
1438942855.8,-96.6192133,39.1325928,6.1957306439,312.27
1438942856,-96.6192135,39.1325934,6.1903115762,312.27
1438942856.2,-96.6192137,39.1325939,6.1860379201,312.27
1438942856.4,-96.6192139,39.1325945,6.1866433956,312.26
1438942856.6,-96.6192141,39.132595,6.1836911207,312.27
1438942856.8,-96.6192142,39.1325955,6.1766673633,312.27
1438942857,-96.6192145,39.132596,6.1717507295,312.27
1438942857.2,-96.6192146,39.1325965,6.1705345131,312.26
1438942857.4,-96.6192146,39.1325971,6.1745810681,312.27
1438942857.6,-96.6192146,39.1325977,6.1745810681,312.26
1438942857.8,-96.6192145,39.1325983,6.1749015455,312.26
1438942858,-96.6192146,39.1325988,6.1765705571,312.26
1438942858.2,-96.6192146,39.1325994,6.1781067662,312.25
1438942858.4,-96.6192146,39.1326,6.1811171173,312.25
1438942858.6,-96.6192146,39.1326006,6.181251694,312.25
1438942858.8,-96.6192148,39.1326011,6.1743399481,312.25
1438942859,-96.619215,39.1326016,6.1724786548,312.25
1438942859.2,-96.6192151,39.1326022,6.1758407256,312.25
1438942859.4,-96.6192151,39.1326028,6.1853594092,312.25
1438942859.6,-96.6192149,39.1326035,6.1990181751,312.26
1438942859.8,-96.6192146,39.1326042,6.2107093469,312.26
1438942860,-96.6192145,39.1326048,6.2104492225,312.26
1438942860.2,-96.6192145,39.1326054,6.2050903152,312.26
1438942860.4,-96.6192146,39.132606,6.2069148615,312.26
1438942860.6,-96.6192145,39.1326066,6.2128833753,312.26
1438942860.8,-96.6192143,39.1326073,6.2181222653,312.27
1438942901,-96.6192141,39.1326079,6.2247619156,312.27
1438942901.2,-96.619214,39.1326086,6.2329823782,312.28
1438942901.4,-96.6192139,39.1326092,6.2359626117,312.28
1438942901.6,-96.6192139,39.1326098,6.2358650852,312.28
1438942901.8,-96.6192139,39.1326103,6.2344464206,312.28
1438942902,-96.6192139,39.1326109,6.2336922902,312.28
1438942902.2,-96.6192138,39.1326116,6.2337347617,312.28
1438942902.4,-96.6192137,39.1326122,6.2375662956,312.28
1438942902.6,-96.6192135,39.132613,6.2457337137,312.27
1438942902.8,-96.6192134,39.1326137,6.249459744,312.27
1438942903,-96.6192133,39.1326143,6.2494623735,312.28
1438942903.2,-96.6192133,39.132615,6.2539208034,312.27
1438942903.4,-96.6192133,39.1326156,6.2478731262,312.27
1438942903.6,-96.6192135,39.132616,6.2441531397,312.26
1438942903.8,-96.6192135,39.1326166,6.2479397231,312.27
1438942904,-96.6192135,39.1326172,6.250189704,312.27
1438942904.2,-96.6192134,39.1326178,6.2531898462,312.27
1438942904.4,-96.6192133,39.1326184,6.2524432408,312.26
1438942904.6,-96.6192132,39.132619,6.2621755978,312.25
1438942904.8,-96.6192129,39.1326198,6.2667121988,312.25
1438942905,-96.6192129,39.1326204,6.2690070614,312.25
1438942905.2,-96.6192129,39.1326209,6.2674770231,312.26
1438942905.4,-96.619213,39.1326214,6.2697306598,312.26
1438942905.6,-96.6192129,39.1326219,6.2719393715,312.27
1438942905.8,-96.6192128,39.1326225,6.2764264658,312.27
1438942906,-96.6192127,39.132623,6.2771849738,312.27
1438942906.2,-96.6192126,39.1326235,6.2779899163,312.27
1438942906.4,-96.6192126,39.132624,6.2786903185,312.27
1438942906.6,-96.6192125,39.1326245,6.2772554793,312.27
1438942906.8,-96.6192124,39.1326251,6.275780145,312.27
1438942907,-96.6192124,39.1326255,6.2771549449,312.27
1438942907.2,-96.6192123,39.132626,6.2824168856,312.28
1438942907.4,-96.6192122,39.1326265,0.0015395199,312.28
1438942907.6,-96.6192122,39.132627,0.0008954735,312.28
1438942907.8,-96.6192122,39.1326274,6.280368183,312.29
1438942908,-96.6192124,39.1326279,6.273565908,312.29
1438942908.2,-96.6192124,39.1326283,6.271926164,312.29
1438942908.4,-96.6192123,39.1326288,6.2711844287,312.29
1438942908.6,-96.6192122,39.1326294,6.2711440253,312.3
1438942908.8,-96.619212,39.13263,6.2756699935,312.3
1438942909,-96.6192118,39.1326307,6.275625619,312.28
1438942909.2,-96.6192116,39.1326314,6.2801535434,312.28
1438942909.4,-96.6192115,39.132632,6.2816870899,312.29
1438942909.6,-96.6192113,39.1326326,6.2802240958,312.29
1438942909.8,-96.6192113,39.1326331,6.2780588162,312.3
1438942910,-96.6192113,39.1326336,6.2689678706,312.29
1438942910.2,-96.6192112,39.1326341,6.2614984173,312.29
1438942910.4,-96.6192114,39.1326345,6.249424816,312.29
1438942910.6,-96.6192114,39.1326351,6.2569563816,312.3
1438942910.8,-96.6192112,39.1326356,6.2591937896,312.3
1438942911,-96.6192111,39.1326363,6.2637619713,312.31
1438942911.2,-96.6192111,39.1326368,6.2614984173,312.3
1438942911.4,-96.6192113,39.1326372,6.250885572,312.32
1438942911.6,-96.6192116,39.1326377,6.2448510681,312.32
1438942911.8,-96.6192117,39.1326382,6.244180709,312.32
1438942912,-96.6192117,39.1326388,6.254741432,312.33
1438942912.2,-96.6192112,39.1326396,6.2725734935,312.33
1438942912.4,-96.6192109,39.1326402,6.2757569881,312.33
1438942912.6,-96.6192109,39.1326408,6.2751051697,312.33
1438942912.8,-96.6192111,39.1326412,6.2629984143,312.33
1438942913,-96.6192113,39.1326417,6.2539219945,312.33
1438942913.2,-96.6192114,39.1326423,6.253161007,312.33
1438942913.4,-96.6192114,39.1326429,6.2471878716,312.33
1438942913.6,-96.6192114,39.1326436,6.2471857283,312.32
1438942913.8,-96.6192115,39.1326442,6.2419377146,312.31
1438942914,-96.6192114,39.1326449,6.241961109,312.32
1438942914.2,-96.6192114,39.1326455,6.2411412732,312.32
1438942914.4,-96.6192114,39.1326461,6.2426471758,312.31
1438942914.6,-96.6192114,39.1326467,6.2449113243,312.31
1438942914.8,-96.6192114,39.1326472,6.2464371522,312.32
1438942915,-96.6192114,39.1326478,6.2434259174,312.32
1438942915.2,-96.6192114,39.1326483,6.2403932604,312.31
1438942915.4,-96.6192114,39.1326489,6.2350720481,312.31
1438942915.6,-96.6192115,39.1326496,6.2275987505,312.3
1438942915.8,-96.6192116,39.1326502,6.2276079676,312.29
1438942916,-96.6192116,39.1326509,6.2261809214,312.29
1438942916.2,-96.6192115,39.1326516,6.2277137989,312.28
1438942916.4,-96.6192114,39.1326523,6.2282528931,312.28
1438942916.6,-96.6192115,39.1326528,6.2237814894,312.28
1438942916.8,-96.6192116,39.1326534,6.2193341237,312.28
1438942917,-96.6192116,39.132654,6.2200688942,312.28
1438942917.2,-96.6192116,39.1326545,6.2139729369,312.27
1438942917.4,-96.6192117,39.132655,6.2094553314,312.27
1438942917.6,-96.6192118,39.1326556,6.2081342847,312.27
1438942917.8,-96.6192117,39.1326562,6.2074484805,312.27
1438942918,-96.6192117,39.1326567,6.2096357198,312.27
1438942918.2,-96.6192116,39.1326573,6.209544881,312.27
1438942918.4,-96.6192117,39.1326578,6.2093682406,312.27
1438942918.6,-96.6192118,39.1326584,6.2042616076,312.26
1438942918.8,-96.6192118,39.1326589,6.2026094653,312.26
1438942919,-96.6192119,39.1326595,6.1974099396,312.26
1438942919.2,-96.619212,39.13266,6.1967497728,312.26
1438942919.4,-96.6192121,39.1326607,6.1976396106,312.25
1438942919.6,-96.619212,39.1326612,6.1984774689,312.25
1438942919.8,-96.6192119,39.1326619,6.1994071434,312.24
1438942920,-96.6192118,39.1326625,6.201515967,312.25
1438942920.2,-96.6192117,39.1326631,6.2082720058,312.24
1438942920.4,-96.6192116,39.1326637,6.2105381911,312.23
1438942920.6,-96.6192115,39.1326643,6.2104079857,312.24
1438942920.8,-96.6192114,39.1326649,6.2095478699,312.24
1438942921,-96.6192114,39.1326654,6.201046965,312.24
1438942921.2,-96.6192116,39.1326659,6.1991381135,312.24
1438942921.4,-96.6192116,39.1326664,6.1954862465,312.25
1438942921.6,-96.6192115,39.132667,6.1998655661,312.25
1438942921.8,-96.6192115,39.1326675,6.1966971096,312.25
1438942922,-96.6192115,39.132668,6.1936274274,312.24
1438942922.2,-96.6192116,39.1326686,6.1900256273,312.25
1438942922.4,-96.6192116,39.1326693,6.187924293,312.24
1438942922.6,-96.6192116,39.1326699,6.1873702234,312.25
1438942922.8,-96.6192115,39.1326706,6.1902885331,312.25
1438942923,-96.6192114,39.1326713,6.1902602435,312.24
1438942923.2,-96.6192114,39.1326719,6.1898339638,312.24
1438942923.4,-96.6192114,39.1326725,6.1874876887,312.24
1438942923.6,-96.6192115,39.1326731,6.1823792982,312.23
1438942923.8,-96.6192116,39.1326738,6.1880803543,312.24
1438942924,-96.6192114,39.1326744,6.1940313492,312.24
1438942924.2,-96.6192113,39.1326752,6.198259399,312.24
1438942924.4,-96.6192113,39.1326757,6.195802524,312.24
1438942924.6,-96.6192115,39.1326762,6.1945393086,312.23
1438942924.8,-96.6192114,39.1326768,6.1954107687,312.23
1438942925,-96.6192114,39.1326774,6.2016232225,312.23
1438942925.2,-96.6192112,39.1326782,6.2135279204,312.23
1438942925.4,-96.6192111,39.1326787,6.2172128033,312.23
1438942925.6,-96.619211,39.1326792,6.2200667853,312.24
1438942925.8,-96.6192111,39.1326798,6.2192977973,312.24
1438942926,-96.6192111,39.1326802,6.2201026549,312.25
1438942926.2,-96.6192111,39.1326807,6.2140532826,312.24
1438942926.4,-96.6192112,39.1326812,6.2141361475,312.25
1438942926.6,-96.6192112,39.1326817,6.2095896891,312.25
1438942926.8,-96.6192112,39.1326823,6.2103620258,312.25
1438942927,-96.6192112,39.1326828,6.207354296,312.26
1438942927.2,-96.6192113,39.1326833,6.2065350565,312.26
1438942927.4,-96.6192113,39.1326839,6.2075507969,312.26
1438942927.6,-96.6192112,39.1326844,6.2074029786,312.26
1438942927.8,-96.6192112,39.1326849,6.2042584013,312.26
1438942928,-96.6192112,39.1326855,6.2020898824,312.26
1438942928.2,-96.6192112,39.132686,6.2029629797,312.27
1438942928.4,-96.6192112,39.1326866,6.2021873446,312.26
