BARCODE,X1,Y1,X2,Y2,X3,Y3,X4,Y4
15ASH20287,705758.2009,4334185.193,705758.2009,4334187.193,705758.6009,4334187.193,705758.6009,4334185.193
15ASH20286,705759.1227,4334185.865,705759.1227,4334187.865,705759.5227,4334187.865,705759.5227,4334185.865
15ASH20285,705759.8276,4334185.864,705759.8276,4334187.864,705760.2276,4334187.864,705760.2276,4334185.864
15ASH20284,705760.676,4334185.077,705760.676,4334187.077,705761.076,4334187.077,705761.076,4334185.077
15ASH20283,705761.3858,4334185.083,705761.3858,4334187.083,705761.7858,4334187.083,705761.7858,4334185.083
15ASH20282,705762.2919,4334185.903,705762.2919,4334187.903,705762.6919,4334187.903,705762.6919,4334185.903
15ASH20281,705763.0025,4334185.837,705763.0025,4334187.837,705763.4025,4334187.837,705763.4025,4334185.837
15ASH20280,705763.887,4334185.18,705763.887,4334187.18,705764.287,4334187.18,705764.287,4334185.18
15ASH20279,705764.595,4334185.12,705764.595,4334187.12,705764.995,4334187.12,705764.995,4334185.12
15ASH20278,705765.6045,4334185.982,705765.6045,4334187.982,705766.0045,4334187.982,705766.0045,4334185.982
15ASH20277,705766.3135,4334185.936,705766.3135,4334187.936,705766.7135,4334187.936,705766.7135,4334185.936
15ASH20276,705767.1525,4334185.157,705767.1525,4334187.157,705767.5525,4334187.157,705767.5525,4334185.157
15ASH20275,705767.861,4334185.118,705767.861,4334187.118,705768.261,4334187.118,705768.261,4334185.118
15ASH20274,705768.6896,4334186.032,705768.6896,4334188.032,705769.0896,4334188.032,705769.0896,4334186.032
15ASH20273,705769.3987,4334185.98,705769.3987,4334187.98,705769.7987,4334187.98,705769.7987,4334185.98
15ASH20272,705770.3568,4334185.154,705770.3568,4334187.154,705770.7568,4334187.154,705770.7568,4334185.154
15ASH20271,705771.0656,4334185.15,705771.0656,4334187.15,705771.4656,4334187.15,705771.4656,4334185.15
15ASH20270,705772.0834,4334185.992,705772.0834,4334187.992,705772.4834,4334187.992,705772.4834,4334185.992
15ASH20269,705772.7923,4334185.784,705772.7923,4334187.784,705773.1923,4334187.784,705773.1923,4334185.784
15ASH20268,705773.5499,4334185.287,705773.5499,4334187.287,705773.9499,4334187.287,705773.9499,4334185.287
15ASH20267,705774.2584,4334185.211,705774.2584,4334187.211,705774.6584,4334187.211,705774.6584,4334185.211
15ASH20266,705775.3046,4334185.986,705775.3046,4334187.986,705775.7046,4334187.986,705775.7046,4334185.986
15ASH20265,705776.0203,4334185.898,705776.0203,4334187.898,705776.4203,4334187.898,705776.4203,4334185.898
15ASH20264,705776.8789,4334185.39,705776.8789,4334187.39,705777.2789,4334187.39,705777.2789,4334185.39
15ASH20263,705777.5863,4334185.337,705777.5863,4334187.337,705777.9863,4334187.337,705777.9863,4334185.337
15ASH20262,705778.4865,4334186.032,705778.4865,4334188.032,705778.8865,4334188.032,705778.8865,4334186.032
15ASH20261,705779.1927,4334185.978,705779.1927,4334187.978,705779.5927,4334187.978,705779.5927,4334185.978
15ASH20260,705780.1072,4334185.314,705780.1072,4334187.314,705780.5072,4334187.314,705780.5072,4334185.314
15ASH20259,705780.8158,4334185.295,705780.8158,4334187.295,705781.2158,4334187.295,705781.2158,4334185.295
15ASH20258,705781.7808,4334186.051,705781.7808,4334188.051,705782.1808,4334188.051,705782.1808,4334186.051
15ASH20257,705782.4911,4334185.991,705782.4911,4334187.991,705782.8911,4334187.991,705782.8911,4334185.991
15ASH20256,705783.326,4334185.339,705783.326,4334187.339,705783.726,4334187.339,705783.726,4334185.339
15ASH20255,705784.0474,4334185.285,705784.0474,4334187.285,705784.4474,4334187.285,705784.4474,4334185.285
15ASH20254,705785.0083,4334186.072,705785.0083,4334188.072,705785.4083,4334188.072,705785.4083,4334186.072
15ASH20253,705785.7211,4334186.045,705785.7211,4334188.045,705786.1211,4334188.045,705786.1211,4334186.045
15ASH20289,705785.6845,4334182.94,705785.6845,4334184.94,705786.0845,4334184.94,705786.0845,4334182.94
15ASH20290,705784.9732,4334182.93,705784.9732,4334184.93,705785.3732,4334184.93,705785.3732,4334182.93
15ASH20291,705783.9974,4334182.044,705783.9974,4334184.044,705784.3974,4334184.044,705784.3974,4334182.044
15ASH20292,705783.2881,4334182.019,705783.2881,4334184.019,705783.6881,4334184.019,705783.6881,4334182.019
15ASH20293,705782.4697,4334182.692,705782.4697,4334184.692,705782.8697,4334184.692,705782.8697,4334182.692
15ASH20294,705781.7599,4334182.725,705781.7599,4334184.725,705782.1599,4334184.725,705782.1599,4334182.725
15ASH20295,705780.8178,4334181.954,705780.8178,4334183.954,705781.2178,4334183.954,705781.2178,4334181.954
15ASH20296,705780.1113,4334181.965,705780.1113,4334183.965,705780.5113,4334183.965,705780.5113,4334181.965
15ASH20297,705779.2312,4334182.645,705779.2312,4334184.645,705779.6312,4334184.645,705779.6312,4334182.645
15ASH20298,705778.5223,4334182.605,705778.5223,4334184.605,705778.9223,4334184.605,705778.9223,4334182.605
15ASH20299,705777.5982,4334181.9,705777.5982,4334183.9,705777.9982,4334183.9,705777.9982,4334181.9
15ASH20300,705776.8966,4334182.009,705776.8966,4334184.009,705777.2966,4334184.009,705777.2966,4334182.009
15ASH20301,705776.0309,4334182.552,705776.0309,4334184.552,705776.4309,4334184.552,705776.4309,4334182.552
15ASH20302,705775.3241,4334182.624,705775.3241,4334184.624,705775.7241,4334184.624,705775.7241,4334182.624
15ASH20303,705774.3303,4334181.905,705774.3303,4334183.905,705774.7303,4334183.905,705774.7303,4334181.905
15ASH20304,705773.6228,4334181.866,705773.6228,4334183.866,705774.0228,4334183.866,705774.0228,4334181.866
15ASH20305,705772.7447,4334182.574,705772.7447,4334184.574,705773.1447,4334184.574,705773.1447,4334182.574
15ASH20306,705772.0354,4334182.61,705772.0354,4334184.61,705772.4354,4334184.61,705772.4354,4334182.61
15ASH20307,705771.0648,4334181.917,705771.0648,4334183.917,705771.4648,4334183.917,705771.4648,4334181.917
15ASH20308,705770.361,4334181.885,705770.361,4334183.885,705770.761,4334183.885,705770.761,4334181.885
15ASH20309,705769.481,4334182.533,705769.481,4334184.533,705769.881,4334184.533,705769.881,4334182.533
15ASH20310,705768.7729,4334182.575,705768.7729,4334184.575,705769.1729,4334184.575,705769.1729,4334182.575
15ASH20311,705767.8813,4334181.869,705767.8813,4334183.869,705768.2813,4334183.869,705768.2813,4334181.869
15ASH20312,705767.1716,4334181.965,705767.1716,4334183.965,705767.5716,4334183.965,705767.5716,4334181.965
15ASH20313,705766.3184,4334182.557,705766.3184,4334184.557,705766.7184,4334184.557,705766.7184,4334182.557
15ASH20314,705765.6084,4334182.597,705765.6084,4334184.597,705766.0084,4334184.597,705766.0084,4334182.597
15ASH20315,705764.6861,4334181.85,705764.6861,4334183.85,705765.0861,4334183.85,705765.0861,4334181.85
15ASH20316,705763.9773,4334181.847,705763.9773,4334183.847,705764.3773,4334183.847,705764.3773,4334181.847
15ASH20317,705763.0414,4334182.473,705763.0414,4334184.473,705763.4414,4334184.473,705763.4414,4334182.473
15ASH20318,705762.3313,4334182.447,705762.3313,4334184.447,705762.7313,4334184.447,705762.7313,4334182.447
15ASH20319,705761.4362,4334181.922,705761.4362,4334183.922,705761.8362,4334183.922,705761.8362,4334181.922
15ASH20320,705760.7289,4334181.914,705760.7289,4334183.914,705761.1289,4334183.914,705761.1289,4334181.914
15ASH20321,705759.859,4334182.509,705759.859,4334184.509,705760.259,4334184.509,705760.259,4334182.509
15ASH20322,705759.1506,4334182.529,705759.1506,4334184.529,705759.5506,4334184.529,705759.5506,4334182.529
15ASH20323,705758.1927,4334181.784,705758.1927,4334183.784,705758.5927,4334183.784,705758.5927,4334181.784
15ASH20324,705757.4839,4334181.831,705757.4839,4334183.831,705757.8839,4334183.831,705757.8839,4334181.831
15ASH20360,705757.4774,4334178.385,705757.4774,4334180.385,705757.8774,4334180.385,705757.8774,4334178.385
15ASH20359,705758.1902,4334178.369,705758.1902,4334180.369,705758.5902,4334180.369,705758.5902,4334178.369
15ASH20358,705759.2486,4334179.053,705759.2486,4334181.053,705759.6486,4334181.053,705759.6486,4334179.053
15ASH20357,705759.9579,4334179.08,705759.9579,4334181.08,705760.3579,4334181.08,705760.3579,4334179.08
15ASH20356,705760.7971,4334178.477,705760.7971,4334180.477,705761.1971,4334180.477,705761.1971,4334178.477
15ASH20355,705761.5199,4334178.37,705761.5199,4334180.37,705761.9199,4334180.37,705761.9199,4334178.37
15ASH20354,705762.4482,4334179.13,705762.4482,4334181.13,705762.8482,4334181.13,705762.8482,4334179.13
15ASH20353,705763.1562,4334179.018,705763.1562,4334181.018,705763.5562,4334181.018,705763.5562,4334179.018
15ASH20352,705764.0326,4334178.449,705764.0326,4334180.449,705764.4326,4334180.449,705764.4326,4334178.449
15ASH20351,705764.7415,4334178.42,705764.7415,4334180.42,705765.1415,4334180.42,705765.1415,4334178.42
15ASH20350,705765.6393,4334179.126,705765.6393,4334181.126,705766.0393,4334181.126,705766.0393,4334179.126
15ASH20349,705766.3514,4334179.091,705766.3514,4334181.091,705766.7514,4334181.091,705766.7514,4334179.091
15ASH20348,705767.2252,4334178.382,705767.2252,4334180.382,705767.6252,4334180.382,705767.6252,4334178.382
15ASH20347,705767.9344,4334178.359,705767.9344,4334180.359,705768.3344,4334180.359,705768.3344,4334178.359
15ASH20346,705768.8229,4334179.214,705768.8229,4334181.214,705769.2229,4334181.214,705769.2229,4334179.214
15ASH20345,705769.5317,4334179.175,705769.5317,4334181.175,705769.9317,4334181.175,705769.9317,4334179.175
15ASH20344,705770.4576,4334178.487,705770.4576,4334180.487,705770.8576,4334180.487,705770.8576,4334178.487
15ASH20343,705771.1648,4334178.481,705771.1648,4334180.481,705771.5648,4334180.481,705771.5648,4334178.481
15ASH20342,705771.995,4334179.26,705771.995,4334181.26,705772.395,4334181.26,705772.395,4334179.26
15ASH20341,705772.7011,4334179.26,705772.7011,4334181.26,705773.1011,4334181.26,705773.1011,4334179.26
15ASH20340,705773.5747,4334178.63,705773.5747,4334180.63,705773.9747,4334180.63,705773.9747,4334178.63
15ASH20339,705774.2906,4334178.573,705774.2906,4334180.573,705774.6906,4334180.573,705774.6906,4334178.573
15ASH20338,705775.3131,4334179.411,705775.3131,4334181.411,705775.7131,4334181.411,705775.7131,4334179.411
15ASH20337,705776.022,4334179.322,705776.022,4334181.322,705776.422,4334181.322,705776.422,4334179.322
15ASH20336,705776.747,4334178.671,705776.747,4334180.671,705777.147,4334180.671,705777.147,4334178.671
15ASH20335,705777.4625,4334178.545,705777.4625,4334180.545,705777.8625,4334180.545,705777.8625,4334178.545
15ASH20334,705778.5561,4334179.388,705778.5561,4334181.388,705778.9561,4334181.388,705778.9561,4334179.388
15ASH20333,705779.2546,4334179.253,705779.2546,4334181.253,705779.6546,4334181.253,705779.6546,4334179.253
15ASH20332,705780.1557,4334178.665,705780.1557,4334180.665,705780.5557,4334180.665,705780.5557,4334178.665
15ASH20331,705780.8648,4334178.671,705780.8648,4334180.671,705781.2648,4334180.671,705781.2648,4334178.671
15ASH20330,705781.6569,4334179.277,705781.6569,4334181.277,705782.0569,4334181.277,705782.0569,4334179.277
15ASH20329,705782.3652,4334179.256,705782.3652,4334181.256,705782.7652,4334181.256,705782.7652,4334179.256
15ASH20328,705783.364,4334178.666,705783.364,4334180.666,705783.764,4334180.666,705783.764,4334178.666
15ASH20327,705784.0739,4334178.691,705784.0739,4334180.691,705784.4739,4334180.691,705784.4739,4334178.691
15ASH20326,705785.0455,4334179.347,705785.0455,4334181.347,705785.4455,4334181.347,705785.4455,4334179.347
15ASH20325,705785.7551,4334179.321,705785.7551,4334181.321,705786.1551,4334181.321,705786.1551,4334179.321
15ASH20361,705785.7182,4334175.951,705785.7182,4334177.951,705786.1182,4334177.951,705786.1182,4334175.951
15ASH20362,705785.0082,4334176.06,705785.0082,4334178.06,705785.4082,4334178.06,705785.4082,4334176.06
15ASH20363,705784.0397,4334175.344,705784.0397,4334177.344,705784.4397,4334177.344,705784.4397,4334175.344
15ASH20364,705783.3225,4334175.365,705783.3225,4334177.365,705783.7225,4334177.365,705783.7225,4334175.365
15ASH20365,705782.5541,4334175.948,705782.5541,4334177.948,705782.9541,4334177.948,705782.9541,4334175.948
15ASH20366,705781.8426,4334175.939,705781.8426,4334177.939,705782.2426,4334177.939,705782.2426,4334175.939
15ASH20367,705780.8245,4334175.258,705780.8245,4334177.258,705781.2245,4334177.258,705781.2245,4334175.258
15ASH20368,705780.1151,4334175.293,705780.1151,4334177.293,705780.5151,4334177.293,705780.5151,4334175.293
15ASH20369,705779.2929,4334175.932,705779.2929,4334177.932,705779.6929,4334177.932,705779.6929,4334175.932
15ASH20370,705778.5846,4334175.986,705778.5846,4334177.986,705778.9846,4334177.986,705778.9846,4334175.986
15ASH20371,705777.6297,4334175.148,705777.6297,4334177.148,705778.0297,4334177.148,705778.0297,4334175.148
15ASH20372,705776.9172,4334175.274,705776.9172,4334177.274,705777.3172,4334177.274,705777.3172,4334175.274
15ASH20373,705776.1177,4334175.765,705776.1177,4334177.765,705776.5177,4334177.765,705776.5177,4334175.765
15ASH20374,705775.4082,4334175.941,705775.4082,4334177.941,705775.8082,4334177.941,705775.8082,4334175.941
15ASH20375,705774.407,4334175.216,705774.407,4334177.216,705774.807,4334177.216,705774.807,4334175.216
15ASH20376,705773.6988,4334175.217,705773.6988,4334177.217,705774.0988,4334177.217,705774.0988,4334175.217
15ASH20377,705772.8332,4334175.81,705772.8332,4334177.81,705773.2332,4334177.81,705773.2332,4334175.81
15ASH20378,705772.1181,4334175.865,705772.1181,4334177.865,705772.5181,4334177.865,705772.5181,4334175.865
15ASH20379,705771.1762,4334175.116,705771.1762,4334177.116,705771.5762,4334177.116,705771.5762,4334175.116
15ASH20380,705770.4682,4334175.117,705770.4682,4334177.117,705770.8682,4334177.117,705770.8682,4334175.117
15ASH20381,705769.5318,4334175.828,705769.5318,4334177.828,705769.9318,4334177.828,705769.9318,4334175.828
15ASH20382,705768.8244,4334175.831,705768.8244,4334177.831,705769.2244,4334177.831,705769.2244,4334175.831
15ASH20383,705767.9563,4334175.182,705767.9563,4334177.182,705768.3563,4334177.182,705768.3563,4334175.182
15ASH20384,705767.2386,4334175.181,705767.2386,4334177.181,705767.6386,4334177.181,705767.6386,4334175.181
15ASH20385,705766.292,4334175.845,705766.292,4334177.845,705766.692,4334177.845,705766.692,4334175.845
15ASH20386,705765.5819,4334175.833,705765.5819,4334177.833,705765.9819,4334177.833,705765.9819,4334175.833
15ASH20387,705764.7424,4334175.118,705764.7424,4334177.118,705765.1424,4334177.118,705765.1424,4334175.118
15ASH20388,705764.035,4334175.159,705764.035,4334177.159,705764.435,4334177.159,705764.435,4334175.159
15ASH20389,705763.1777,4334175.723,705763.1777,4334177.723,705763.5777,4334177.723,705763.5777,4334175.723
15ASH20390,705762.4704,4334175.81,705762.4704,4334177.81,705762.8704,4334177.81,705762.8704,4334175.81
15ASH20391,705761.4986,4334175.09,705761.4986,4334177.09,705761.8986,4334177.09,705761.8986,4334175.09
15ASH20392,705760.7881,4334175.201,705760.7881,4334177.201,705761.1881,4334177.201,705761.1881,4334175.201
15ASH20393,705759.8935,4334175.728,705759.8935,4334177.728,705760.2935,4334177.728,705760.2935,4334175.728
15ASH20394,705759.189,4334175.749,705759.189,4334177.749,705759.589,4334177.749,705759.589,4334175.749
15ASH20395,705758.2061,4334174.98,705758.2061,4334176.98,705758.6061,4334176.98,705758.6061,4334174.98
15ASH20396,705757.5002,4334175.134,705757.5002,4334177.134,705757.9002,4334177.134,705757.9002,4334175.134
15ASH20432,705757.5383,4334171.797,705757.5383,4334173.797,705757.9383,4334173.797,705757.9383,4334171.797
15ASH20431,705758.2475,4334171.813,705758.2475,4334173.813,705758.6475,4334173.813,705758.6475,4334171.813
15ASH20430,705759.2448,4334172.354,705759.2448,4334174.354,705759.6448,4334174.354,705759.6448,4334172.354
15ASH20429,705759.9531,4334172.456,705759.9531,4334174.456,705760.3531,4334174.456,705760.3531,4334172.456
15ASH20428,705760.768,4334171.827,705760.768,4334173.827,705761.168,4334173.827,705761.168,4334171.827
15ASH20427,705761.4771,4334171.835,705761.4771,4334173.835,705761.8771,4334173.835,705761.8771,4334171.835
15ASH20426,705762.4772,4334172.404,705762.4772,4334174.404,705762.8772,4334174.404,705762.8772,4334172.404
15ASH20425,705763.1893,4334172.338,705763.1893,4334174.338,705763.5893,4334174.338,705763.5893,4334172.338
15ASH20424,705764.119,4334171.812,705764.119,4334173.812,705764.519,4334173.812,705764.519,4334171.812
15ASH20423,705764.8289,4334171.768,705764.8289,4334173.768,705765.2289,4334173.768,705765.2289,4334171.768
15ASH20422,705765.6834,4334172.495,705765.6834,4334174.495,705766.0834,4334174.495,705766.0834,4334172.495
15ASH20421,705766.4104,4334172.464,705766.4104,4334174.464,705766.8104,4334174.464,705766.8104,4334172.464
15ASH20420,705767.2919,4334171.851,705767.2919,4334173.851,705767.6919,4334173.851,705767.6919,4334171.851
15ASH20419,705768.0012,4334171.864,705768.0012,4334173.864,705768.4012,4334173.864,705768.4012,4334171.864
15ASH20418,705768.8738,4334172.551,705768.8738,4334174.551,705769.2738,4334174.551,705769.2738,4334172.551
15ASH20417,705769.5832,4334172.529,705769.5832,4334174.529,705769.9832,4334174.529,705769.9832,4334172.529
15ASH20416,705770.4855,4334171.871,705770.4855,4334173.871,705770.8855,4334173.871,705770.8855,4334171.871
15ASH20415,705771.1941,4334171.881,705771.1941,4334173.881,705771.5941,4334173.881,705771.5941,4334171.881
15ASH20414,705772.213,4334172.504,705772.213,4334174.504,705772.613,4334174.504,705772.613,4334172.504
15ASH20413,705772.9223,4334172.487,705772.9223,4334174.487,705773.3223,4334174.487,705773.3223,4334172.487
15ASH20412,705773.752,4334171.912,705773.752,4334173.912,705774.152,4334173.912,705774.152,4334171.912
15ASH20411,705774.4626,4334171.867,705774.4626,4334173.867,705774.8626,4334173.867,705774.8626,4334171.867
15ASH20410,705775.4969,4334172.559,705775.4969,4334174.559,705775.8969,4334174.559,705775.8969,4334172.559
15ASH20409,705776.2108,4334172.511,705776.2108,4334174.511,705776.6108,4334174.511,705776.6108,4334172.511
15ASH20408,705777.063,4334171.944,705777.063,4334173.944,705777.463,4334173.944,705777.463,4334171.944
15ASH20407,705777.7738,4334171.802,705777.7738,4334173.802,705778.1738,4334173.802,705778.1738,4334171.802
15ASH20406,705778.6081,4334172.597,705778.6081,4334174.597,705779.0081,4334174.597,705779.0081,4334172.597
15ASH20405,705779.3163,4334172.607,705779.3163,4334174.607,705779.7163,4334174.607,705779.7163,4334172.607
15ASH20404,705780.1887,4334171.857,705780.1887,4334173.857,705780.5887,4334173.857,705780.5887,4334171.857
15ASH20403,705780.9067,4334171.807,705780.9067,4334173.807,705781.3067,4334173.807,705781.3067,4334171.807
15ASH20402,705781.8555,4334172.66,705781.8555,4334174.66,705782.2555,4334174.66,705782.2555,4334172.66
15ASH20401,705782.5652,4334172.621,705782.5652,4334174.621,705782.9652,4334174.621,705782.9652,4334172.621
15ASH20400,705783.431,4334171.981,705783.431,4334173.981,705783.831,4334173.981,705783.831,4334171.981
15ASH20399,705784.1404,4334171.887,705784.1404,4334173.887,705784.5404,4334173.887,705784.5404,4334171.887
15ASH20398,705785.0543,4334172.666,705785.0543,4334174.666,705785.4543,4334174.666,705785.4543,4334172.666
15ASH20397,705785.7642,4334172.611,705785.7642,4334174.611,705786.1642,4334174.611,705786.1642,4334172.611
15ASH20433,705785.7758,4334169.276,705785.7758,4334171.276,705786.1758,4334171.276,705786.1758,4334169.276
15ASH20434,705785.0648,4334169.369,705785.0648,4334171.369,705785.4648,4334171.369,705785.4648,4334169.369
15ASH20435,705784.089,4334168.539,705784.089,4334170.539,705784.489,4334170.539,705784.489,4334168.539
15ASH20436,705783.3824,4334168.627,705783.3824,4334170.627,705783.7824,4334170.627,705783.7824,4334168.627
15ASH20437,705782.6721,4334169.096,705782.6721,4334171.096,705783.0721,4334171.096,705783.0721,4334169.096
15ASH20438,705781.9656,4334169.177,705781.9656,4334171.177,705782.3656,4334171.177,705782.3656,4334169.177
15ASH20439,705780.9801,4334168.56,705780.9801,4334170.56,705781.3801,4334170.56,705781.3801,4334168.56
15ASH20440,705780.2722,4334168.613,705780.2722,4334170.613,705780.6722,4334170.613,705780.6722,4334168.613
15ASH20441,705779.3392,4334169.181,705779.3392,4334171.181,705779.7392,4334171.181,705779.7392,4334169.181
15ASH20442,705778.6303,4334169.217,705778.6303,4334171.217,705779.0303,4334171.217,705779.0303,4334169.217
15ASH20443,705777.692,4334168.458,705777.692,4334170.458,705778.092,4334170.458,705778.092,4334168.458
15ASH20444,705776.9866,4334168.512,705776.9866,4334170.512,705777.3866,4334170.512,705777.3866,4334168.512
15ASH20445,705776.1936,4334169.141,705776.1936,4334171.141,705776.5936,4334171.141,705776.5936,4334169.141
15ASH20446,705775.487,4334169.168,705775.487,4334171.168,705775.887,4334171.168,705775.887,4334169.168
15ASH20447,705774.5082,4334168.537,705774.5082,4334170.537,705774.9082,4334170.537,705774.9082,4334168.537
15ASH20448,705773.7981,4334168.534,705773.7981,4334170.534,705774.1981,4334170.534,705774.1981,4334168.534
15ASH20449,705772.8297,4334169.18,705772.8297,4334171.18,705773.2297,4334171.18,705773.2297,4334169.18
15ASH20450,705772.1206,4334169.2,705772.1206,4334171.2,705772.5206,4334171.2,705772.5206,4334169.2
15ASH20451,705771.1463,4334168.474,705771.1463,4334170.474,705771.5463,4334170.474,705771.5463,4334168.474
15ASH20452,705770.4383,4334168.516,705770.4383,4334170.516,705770.8383,4334170.516,705770.8383,4334168.516
15ASH20453,705769.6542,4334169.108,705769.6542,4334171.108,705770.0542,4334171.108,705770.0542,4334169.108
15ASH20454,705768.9388,4334169.166,705768.9388,4334171.166,705769.3388,4334171.166,705769.3388,4334169.166
15ASH20455,705768.0465,4334168.443,705768.0465,4334170.443,705768.4465,4334170.443,705768.4465,4334168.443
15ASH20456,705767.3375,4334168.498,705767.3375,4334170.498,705767.7375,4334170.498,705767.7375,4334168.498
15ASH20457,705766.4268,4334169.19,705766.4268,4334171.19,705766.8268,4334171.19,705766.8268,4334169.19
15ASH20458,705765.7161,4334169.165,705765.7161,4334171.165,705766.1161,4334171.165,705766.1161,4334169.165
15ASH20459,705764.7462,4334168.355,705764.7462,4334170.355,705765.1462,4334170.355,705765.1462,4334168.355
15ASH20460,705764.0487,4334168.465,705764.0487,4334170.465,705764.4487,4334170.465,705764.4487,4334168.465
15ASH20461,705763.2165,4334168.998,705763.2165,4334170.998,705763.6165,4334170.998,705763.6165,4334168.998
15ASH20462,705762.513,4334169.049,705762.513,4334171.049,705762.913,4334171.049,705762.913,4334169.049
15ASH20463,705761.5297,4334168.384,705761.5297,4334170.384,705761.9297,4334170.384,705761.9297,4334168.384
15ASH20464,705760.8193,4334168.441,705760.8193,4334170.441,705761.2193,4334170.441,705761.2193,4334168.441
15ASH20465,705759.9979,4334169.029,705759.9979,4334171.029,705760.3979,4334171.029,705760.3979,4334169.029
15ASH20466,705759.2893,4334169.02,705759.2893,4334171.02,705759.6893,4334171.02,705759.6893,4334169.02
15ASH20467,705758.3036,4334168.43,705758.3036,4334170.43,705758.7036,4334170.43,705758.7036,4334168.43
15ASH20468,705757.5926,4334168.411,705757.5926,4334170.411,705757.9926,4334170.411,705757.9926,4334168.411
15ASH20504,705757.6452,4334165.188,705757.6452,4334167.188,705758.0452,4334167.188,705758.0452,4334165.188
15ASH20503,705758.354,4334165.082,705758.354,4334167.082,705758.754,4334167.082,705758.754,4334165.082
15ASH20502,705759.2706,4334165.606,705759.2706,4334167.606,705759.6706,4334167.606,705759.6706,4334165.606
15ASH20501,705759.9798,4334165.62,705759.9798,4334167.62,705760.3798,4334167.62,705760.3798,4334165.62
15ASH20500,705760.8596,4334165.166,705760.8596,4334167.166,705761.2596,4334167.166,705761.2596,4334165.166
15ASH20499,705761.5696,4334165.127,705761.5696,4334167.127,705761.9696,4334167.127,705761.9696,4334165.127
15ASH20498,705762.4966,4334165.686,705762.4966,4334167.686,705762.8966,4334167.686,705762.8966,4334165.686
15ASH20497,705763.2071,4334165.736,705763.2071,4334167.736,705763.6071,4334167.736,705763.6071,4334165.736
15ASH20496,705764.1271,4334165.106,705764.1271,4334167.106,705764.5271,4334167.106,705764.5271,4334165.106
15ASH20495,705764.8349,4334165.088,705764.8349,4334167.088,705765.2349,4334167.088,705765.2349,4334165.088
15ASH20494,705765.8037,4334165.778,705765.8037,4334167.778,705766.2037,4334167.778,705766.2037,4334165.778
15ASH20493,705766.5125,4334165.796,705766.5125,4334167.796,705766.9125,4334167.796,705766.9125,4334165.796
15ASH20492,705767.3694,4334165.147,705767.3694,4334167.147,705767.7694,4334167.147,705767.7694,4334165.147
15ASH20491,705768.0785,4334165.028,705768.0785,4334167.028,705768.4785,4334167.028,705768.4785,4334165.028
15ASH20490,705768.975,4334165.8,705768.975,4334167.8,705769.375,4334167.8,705769.375,4334165.8
15ASH20489,705769.6837,4334165.757,705769.6837,4334167.757,705770.0837,4334167.757,705770.0837,4334165.757
15ASH20488,705770.5227,4334165.217,705770.5227,4334167.217,705770.9227,4334167.217,705770.9227,4334165.217
15ASH20487,705771.2319,4334165.182,705771.2319,4334167.182,705771.6319,4334167.182,705771.6319,4334165.182
15ASH20486,705772.204,4334165.784,705772.204,4334167.784,705772.604,4334167.784,705772.604,4334165.784
15ASH20485,705772.9137,4334165.768,705772.9137,4334167.768,705773.3137,4334167.768,705773.3137,4334165.768
15ASH20484,705773.799,4334165.145,705773.799,4334167.145,705774.199,4334167.145,705774.199,4334165.145
15ASH20483,705774.5088,4334165.125,705774.5088,4334167.125,705774.9088,4334167.125,705774.9088,4334165.125
15ASH20482,705775.4272,4334165.83,705775.4272,4334167.83,705775.8272,4334167.83,705775.8272,4334165.83
15ASH20481,705776.1323,4334165.95,705776.1323,4334167.95,705776.5323,4334167.95,705776.5323,4334165.95
15ASH20480,705777.0273,4334165.274,705777.0273,4334167.274,705777.4273,4334167.274,705777.4273,4334165.274
15ASH20479,705777.7351,4334165.331,705777.7351,4334167.331,705778.1351,4334167.331,705778.1351,4334165.331
15ASH20478,705778.5757,4334165.92,705778.5757,4334167.92,705778.9757,4334167.92,705778.9757,4334165.92
15ASH20477,705779.2844,4334165.826,705779.2844,4334167.826,705779.6844,4334167.826,705779.6844,4334165.826
15ASH20476,705780.1901,4334165.304,705780.1901,4334167.304,705780.5901,4334167.304,705780.5901,4334165.304
15ASH20475,705780.8988,4334165.267,705780.8988,4334167.267,705781.2988,4334167.267,705781.2988,4334165.267
15ASH20474,705781.8241,4334165.933,705781.8241,4334167.933,705782.2241,4334167.933,705782.2241,4334165.933
15ASH20473,705782.5353,4334165.8,705782.5353,4334167.8,705782.9353,4334167.8,705782.9353,4334165.8
15ASH20472,705783.4094,4334165.347,705783.4094,4334167.347,705783.8094,4334167.347,705783.8094,4334165.347
15ASH20471,705784.1177,4334165.167,705784.1177,4334167.167,705784.5177,4334167.167,705784.5177,4334165.167
15ASH20470,705784.9757,4334166.036,705784.9757,4334168.036,705785.3757,4334168.036,705785.3757,4334166.036
15ASH20469,705785.6864,4334166.052,705785.6864,4334168.052,705786.0864,4334168.052,705786.0864,4334166.052
15ASH20505,705785.7873,4334162.652,705785.7873,4334164.652,705786.1873,4334164.652,705786.1873,4334162.652
15ASH20506,705785.0703,4334162.608,705785.0703,4334164.608,705785.4703,4334164.608,705785.4703,4334162.608
15ASH20507,705784.1089,4334161.834,705784.1089,4334163.834,705784.5089,4334163.834,705784.5089,4334161.834
15ASH20508,705783.4054,4334161.877,705783.4054,4334163.877,705783.8054,4334163.877,705783.8054,4334161.877
15ASH20509,705782.5753,4334162.517,705782.5753,4334164.517,705782.9753,4334164.517,705782.9753,4334162.517
