utc_time,utc_date,longitude,latitude,heading,elevation
161627.6,070515,-96.6191592,39.1328314,3.141673921607,312.2
161627.6,070515,-96.6191592,39.1328314,3.141673921607,312.2
161627.8,070515,-96.6191592,39.1328314,3.142404836285,312.2
161627.8,070515,-96.6191592,39.1328314,3.142404836285,312.2
161627.8,070515,-96.6191592,39.1328314,3.142404836285,312.2
161628.0,070515,-96.6191592,39.1328314,3.142404802927,312.2
161628.0,070515,-96.6191592,39.1328314,3.142404802927,312.2
161628.0,070515,-96.6191592,39.1328314,3.142404802927,312.2
161628.0,070515,-96.6191592,39.1328314,3.142404802927,312.2
161628.2,070515,-96.6191591,39.1328314,3.142404341478,312.2
161628.2,070515,-96.6191591,39.1328314,3.142404341478,312.2
161628.2,070515,-96.6191591,39.1328314,3.142404341478,312.2
161628.2,070515,-96.6191591,39.1328314,3.142404341478,312.2
161628.4,070515,-96.6191592,39.1328314,3.143177309487,312.2
161628.4,070515,-96.6191592,39.1328314,3.143177309487,312.2
161628.4,070515,-96.6191592,39.1328314,3.143177309487,312.2
161628.4,070515,-96.6191592,39.1328314,3.143177309487,312.2
161628.6,070515,-96.6191591,39.1328314,3.142445930437,312.2
161628.6,070515,-96.6191591,39.1328314,3.142445930437,312.2
161628.6,070515,-96.6191591,39.1328314,3.142445930437,312.2
161628.6,070515,-96.6191591,39.1328314,3.142445930437,312.2
161628.8,070515,-96.6191592,39.1328313,3.142487617141,312.2
161628.8,070515,-96.6191592,39.1328313,3.142487617141,312.2
161628.8,070515,-96.6191592,39.1328313,3.142487617141,312.2
161628.8,070515,-96.6191592,39.1328313,3.142487617141,312.2
161629.0,070515,-96.6191591,39.1328314,3.143175444433,312.19
161629.0,070515,-96.6191591,39.1328314,3.143175444433,312.19
161629.0,070515,-96.6191591,39.1328314,3.143175444433,312.19
161629.0,070515,-96.6191591,39.1328314,3.143175444433,312.19
161629.2,070515,-96.6191592,39.1328313,3.142446416101,312.19
161629.2,070515,-96.6191592,39.1328313,3.142446416101,312.19
